PLAYER,TEAM,AGE,POSITION,GP,G,FREQ%,DFGM,DFGA,DFG%,FG%,Diff%
Kenneth Lofton Jr.,MEM,20,F,16,10,41.3,14.0,19.0,73.7,60.8,12.9
Kennedy Chandler,MEM,20,G,25,21,35.9,24.0,33.0,72.7,59.9,12.8
Shaquille Harrison,POR,29,G,3,3,40.9,7.0,9.0,77.8,66.4,11.4
Luka Samanic,UTA,23,F,4,4,33.3,6.0,8.0,75.0,63.8,11.3
Patty Mills,BKN,34,G,38,27,32.7,37.0,50.0,74.0,63.0,11.0
Theo Pinson,DAL,27,G-F,26,20,48.0,35.0,48.0,72.9,62.1,10.8
Rodney McGruder,DET,31,G,30,21,31.1,42.0,56.0,75.0,64.4,10.6
Aaron Holiday,ATL,26,G,59,46,33.9,79.0,109.0,72.5,62.1,10.3
Thaddeus Young,TOR,34,F,53,48,40.3,104.0,139.0,74.8,64.6,10.2
Skylar Mays,POR,25,G,3,3,40.0,9.0,12.0,75.0,65.1,9.9
Wendell Moore Jr.,MIN,21,G,21,16,55.4,22.0,31.0,71.0,61.5,9.5
Trevor Hudgins,HOU,24,G,3,2,42.9,2.0,3.0,66.7,57.2,9.5
Saddiq Bey,ATL,23,F,74,66,36.7,159.0,217.0,73.3,64.0,9.3
Devonte' Graham,SAS,28,G,72,59,34.4,122.0,169.0,72.2,62.8,9.3
James Johnson,IND,36,F,14,8,24.0,9.0,12.0,75.0,65.7,9.3
Vlatko Cancar,DEN,25,F,48,40,37.6,77.0,106.0,72.6,63.5,9.2
Jaden Hardy,DAL,20,G,43,31,36.3,63.0,87.0,72.4,63.3,9.1
Jaylen Nowell,MIN,23,G,65,56,43.2,121.0,169.0,71.6,62.6,9.0
Garrison Mathews,ATL,26,G,51,38,29.8,55.0,76.0,72.4,63.3,9.0
TyTy Washington Jr.,HOU,21,G,29,22,36.8,40.0,57.0,70.2,61.3,8.8
Mamadi Diakite,CLE,26,F,17,11,47.9,25.0,35.0,71.4,63.0,8.5
Kentavious Caldwell-Pope,DEN,30,G,75,72,35.0,175.0,248.0,70.6,62.2,8.4
Kemba Walker,DAL,32,G,9,6,39.6,15.0,21.0,71.4,63.1,8.3
Johnny Davis,WAS,21,G,22,15,37.1,28.0,39.0,71.8,63.7,8.1
Victor Oladipo,MIA,30,G,40,38,29.0,91.0,130.0,70.0,62.0,8.0
Moritz Wagner,ORL,25,F-C,56,54,37.0,157.0,215.0,73.0,65.4,7.6
Gabe York,IND,29,G,1,1,80.0,3.0,4.0,75.0,67.4,7.6
Eric Gordon,LAC,34,G,66,59,32.1,112.0,159.0,70.4,63.0,7.5
Jordan McLaughlin,MIN,26,G,41,36,35.8,54.0,78.0,69.2,61.7,7.5
Cody Martin,CHA,27,F,6,5,25.5,9.0,13.0,69.2,61.8,7.5
Josh Green,DAL,22,G,60,54,34.8,118.0,168.0,70.2,62.8,7.4
Seth Curry,BKN,32,G,59,49,32.8,93.0,134.0,69.4,62.3,7.1
Kevin Porter Jr.,HOU,22,G-F,58,58,33.8,205.0,290.0,70.7,63.8,6.9
Simone Fontecchio,UTA,27,F,42,33,40.2,56.0,80.0,70.0,63.1,6.9
CJ McCollum,NOP,31,G,72,72,32.8,225.0,319.0,70.5,63.7,6.8
De'Aaron Fox,SAC,25,G,72,71,33.2,223.0,320.0,69.7,63.0,6.6
Jamal Murray,DEN,26,G,64,64,35.1,193.0,279.0,69.2,62.6,6.6
Davon Reed,LAL,27,G,35,28,33.1,28.0,42.0,66.7,60.0,6.6
Neemias Queta,SAC,23,C,4,3,55.6,7.0,10.0,70.0,63.5,6.5
Wesley Matthews,MIL,36,G,48,38,31.9,63.0,89.0,70.8,64.5,6.3
Duncan Robinson,MIA,28,F,38,30,34.6,46.0,66.0,69.7,63.5,6.2
Quenton Jackson,WAS,24,G,6,4,39.3,8.0,11.0,72.7,66.5,6.2
Will Barton,TOR,32,G,51,43,41.6,81.0,116.0,69.8,63.7,6.1
Taj Gibson,WAS,37,F,45,37,42.9,62.0,87.0,71.3,65.2,6.1
Markelle Fultz,ORL,24,G,58,56,34.4,144.0,208.0,69.2,63.2,6.0
Davion Mitchell,SAC,24,G,79,73,33.6,130.0,192.0,67.7,61.7,6.0
Jaylin Williams,OKC,20,F,48,46,38.5,129.0,183.0,70.5,64.5,6.0
Payton Pritchard,BOS,25,G,40,28,32.0,44.0,66.0,66.7,60.7,6.0
Otto Porter Jr.,TOR,29,F,8,7,53.4,21.0,31.0,67.7,62.0,5.7
Austin Rivers,MIN,30,G,48,44,33.0,75.0,111.0,67.6,62.1,5.5
Xavier Moon,LAC,28,G,3,2,42.9,2.0,3.0,66.7,61.3,5.4
Patrick Beverley,CHI,34,G,66,65,38.5,189.0,272.0,69.5,64.2,5.3
Jose Alvarado,NOP,24,G,60,52,28.7,100.0,146.0,68.5,63.2,5.3
Max Strus,MIA,27,G-F,77,73,30.0,181.0,264.0,68.6,63.3,5.2
Khris Middleton,MIL,31,F,33,29,28.6,60.0,89.0,67.4,62.3,5.2
Jalen Brunson,NYK,26,G,68,68,29.7,169.0,254.0,66.5,61.6,4.9
Donovan Mitchell,CLE,26,G,68,66,36.1,168.0,249.0,67.5,62.6,4.9
Josh Richardson,NOP,29,G,63,61,38.0,134.0,197.0,68.0,63.1,4.9
Cory Joseph,DET,31,G,59,52,37.0,112.0,167.0,67.1,62.1,4.9
Damian Lillard,POR,32,G,58,56,41.1,180.0,265.0,67.9,63.2,4.8
Bojan Bogdanovic,DET,33,F,59,58,37.1,170.0,245.0,69.4,64.6,4.8
Gabe Vincent,MIA,26,G,65,55,25.3,112.0,167.0,67.1,62.2,4.8
Tony Bradley,CHI,25,C-F,11,9,50.0,7.0,10.0,70.0,65.3,4.8
Jaden Ivey,DET,21,G,72,71,41.5,236.0,347.0,68.0,63.3,4.7
Terrence Ross,PHX,32,G-F,59,53,35.9,109.0,161.0,67.7,63.0,4.7
JaMychal Green,GSW,32,F-C,56,47,40.1,91.0,132.0,68.9,64.3,4.7
Luka Doncic,DAL,24,F-G,64,64,41.0,262.0,385.0,68.1,63.6,4.5
Frank Kaminsky,HOU,30,F-C,31,26,46.5,37.0,53.0,69.8,65.3,4.5
Thomas Bryant,DEN,25,C-F,57,54,43.3,180.0,260.0,69.2,64.8,4.4
Norman Powell,LAC,29,G,58,54,33.1,100.0,150.0,66.7,62.3,4.4
Gorgui Dieng,SAS,33,C,27,24,41.5,53.0,78.0,67.9,63.5,4.4
Nerlens Noel,BKN,28,C-F,14,14,50.0,37.0,53.0,69.8,65.4,4.4
Klay Thompson,GSW,33,G,67,66,34.0,153.0,224.0,68.3,64.0,4.3
Amir Coffey,LAC,25,G-F,39,31,36.3,47.0,70.0,67.1,62.8,4.3
Nikola Jovic,MIA,19,F,12,11,42.1,28.0,40.0,70.0,65.7,4.3
Khem Birch,SAS,30,C,19,15,32.2,19.0,28.0,67.9,63.6,4.2
Herbert Jones,NOP,24,F,63,59,35.9,176.0,259.0,68.0,63.8,4.1
James Harden,PHI,33,G,57,54,33.2,166.0,246.0,67.5,63.4,4.1
Jimmy Butler,MIA,33,F,63,58,30.3,140.0,207.0,67.6,63.5,4.1
Kris Dunn,UTA,29,G,19,18,33.2,42.0,63.0,66.7,62.6,4.1
Admiral Schofield,ORL,26,F,32,25,34.0,36.0,53.0,67.9,63.8,4.1
Franz Wagner,ORL,21,F,78,78,32.7,201.0,294.0,68.4,64.3,4.0
AJ Green,MIL,23,G,26,20,32.1,29.0,43.0,67.4,63.5,4.0
Cole Anthony,ORL,22,G,59,53,31.3,131.0,195.0,67.2,63.3,3.9
Marcus Smart,BOS,29,G,61,57,29.4,129.0,192.0,67.2,63.3,3.9
Andre Iguodala,GSW,39,G-F,8,8,39.2,13.0,20.0,65.0,61.2,3.8
Dennis Schroder,LAL,29,G,66,65,33.6,177.0,269.0,65.8,62.1,3.7
Blake Griffin,BOS,34,F,38,32,31.0,63.0,93.0,67.7,64.1,3.7
James Wiseman,DET,22,C,42,41,45.1,130.0,189.0,68.8,65.2,3.6
Bones Hyland,LAC,22,G,54,48,37.4,105.0,161.0,65.2,61.7,3.5
Romeo Langford,SAS,23,G-F,38,35,32.8,58.0,87.0,66.7,63.2,3.5
Anfernee Simons,POR,23,G,62,62,40.3,234.0,350.0,66.9,63.5,3.4
Kevin Huerter,SAC,24,G-F,74,73,39.3,230.0,345.0,66.7,63.3,3.4
Troy Brown Jr.,LAL,23,G-F,74,71,36.1,201.0,300.0,67.0,63.6,3.4
Maxi Kleber,DAL,31,F,37,35,36.4,122.0,184.0,66.3,63.0,3.3
Terence Davis,SAC,25,G,58,49,40.1,85.0,131.0,64.9,61.6,3.3
Matthew Dellavedova,SAC,32,G,22,11,24.1,13.0,20.0,65.0,61.7,3.3
Willy Hernangomez,NOP,28,C-F,34,33,49.8,84.0,123.0,68.3,65.1,3.2
Terry Rozier,CHA,29,G,62,57,33.6,172.0,262.0,65.6,62.5,3.1
Grayson Allen,MIL,27,G,72,70,34.3,167.0,252.0,66.3,63.2,3.1
Terance Mann,LAC,26,G-F,79,77,38.8,179.0,268.0,66.8,63.8,3.0
Shake Milton,PHI,26,G-F,72,59,31.3,89.0,137.0,65.0,62.0,3.0
Tari Eason,HOU,21,F,80,75,36.5,168.0,254.0,66.1,63.2,2.9
Edmond Sumner,BKN,27,G,49,41,37.0,54.0,81.0,66.7,63.8,2.9
Trey Murphy III,NOP,22,F,76,75,39.2,226.0,339.0,66.7,63.8,2.8
Trae Young,ATL,24,G,72,69,38.4,189.0,295.0,64.1,61.3,2.8
Kyle Lowry,MIA,37,G,53,52,34.2,133.0,200.0,66.5,63.7,2.8
Georges Niang,PHI,29,F,76,69,34.3,126.0,192.0,65.6,62.9,2.8
Jason Preston,LAC,23,G,11,7,36.4,8.0,12.0,66.7,63.9,2.7
John Wall,LAC,32,G,34,32,39.0,67.0,104.0,64.4,61.8,2.6
Tyrese Martin,ATL,24,G,9,5,47.1,6.0,8.0,75.0,72.4,2.6
Coby White,CHI,23,G,72,67,31.1,145.0,220.0,65.9,63.4,2.5
Larry Nance Jr.,NOP,30,F-C,62,58,42.6,148.0,218.0,67.9,65.4,2.5
Jordan Nwora,IND,24,F,57,51,37.1,101.0,155.0,65.2,62.7,2.5
Cedi Osman,CLE,27,F,74,61,34.0,89.0,138.0,64.5,62.0,2.5
Caleb Martin,MIA,27,F,68,68,37.4,219.0,336.0,65.2,62.8,2.4
Cameron Payne,PHX,28,G,45,41,39.4,72.0,110.0,65.5,63.1,2.4
Jonathan Isaac,ORL,25,F,11,7,37.8,9.0,14.0,64.3,61.9,2.4
Naji Marshall,NOP,25,F,74,65,34.9,146.0,221.0,66.1,63.8,2.3
Daishen Nix,HOU,21,G,54,49,40.6,86.0,132.0,65.2,62.9,2.3
Ty Jerome,GSW,25,G-F,43,39,34.2,73.0,113.0,64.6,62.3,2.3
Luka Garza,MIN,24,C,23,16,48.1,42.0,62.0,67.7,65.5,2.2
Damion Lee,PHX,30,G-F,70,67,40.6,139.0,213.0,65.3,63.2,2.1
Tyrese Maxey,PHI,22,G,60,53,31.0,115.0,176.0,65.3,63.2,2.1
Kira Lewis Jr.,NOP,21,G,22,17,39.7,21.0,31.0,67.7,65.6,2.1
Shaedon Sharpe,POR,19,G,78,73,40.2,168.0,260.0,64.6,62.6,2.0
Jordan Poole,GSW,23,G,80,75,32.4,165.0,254.0,65.0,63.0,2.0
Matisse Thybulle,POR,26,G-F,67,51,37.2,101.0,156.0,64.7,62.7,2.0
Sandro Mamukelashvili,SAS,23,F-C,35,33,45.5,77.0,117.0,65.8,63.8,2.0
Svi Mykhailiuk,CHA,25,G-F,23,18,37.2,35.0,55.0,63.6,61.7,2.0
Boban Marjanovic,HOU,34,C,25,14,32.4,16.0,24.0,66.7,64.7,2.0
Julius Randle,NYK,28,F-C,77,76,35.2,252.0,386.0,65.3,63.4,1.9
Tyler Herro,MIA,23,G,65,64,36.6,193.0,297.0,65.0,63.1,1.9
Chuma Okeke,ORL,24,F,22,22,45.6,51.0,77.0,66.2,64.3,1.9
Luguentz Dort,OKC,23,G,73,68,30.8,181.0,280.0,64.6,62.9,1.8
Justin Holiday,DAL,34,F-G,42,37,42.1,73.0,110.0,66.4,64.5,1.8
AJ Griffin,ATL,19,F,69,68,42.6,150.0,230.0,65.2,63.5,1.7
Malachi Flynn,TOR,24,G,46,34,31.8,49.0,75.0,65.3,63.7,1.7
Jarrett Culver,ATL,24,G-F,8,6,44.6,19.0,29.0,65.5,63.8,1.7
Tobias Harris,PHI,30,F,73,70,34.2,172.0,263.0,65.4,63.8,1.6
Lonnie Walker IV,LAL,24,G-F,53,46,33.8,107.0,164.0,65.2,63.6,1.6
Goran Dragic,MIL,36,G,56,44,36.8,58.0,91.0,63.7,62.2,1.6
Blake Wesley,SAS,20,G,34,28,38.6,49.0,78.0,62.8,61.2,1.6
Keon Johnson,POR,21,G,32,24,41.8,40.0,64.0,62.5,60.9,1.6
Nikola Vucevic,CHI,32,C,80,79,45.5,416.0,622.0,66.9,65.4,1.5
Monte Morris,WAS,27,G,62,60,39.6,153.0,238.0,64.3,62.7,1.5
Devin Booker,PHX,26,G,52,49,32.9,143.0,220.0,65.0,63.5,1.5
LaMelo Ball,CHA,21,G,36,35,39.4,119.0,186.0,64.0,62.4,1.5
Dario Saric,OKC,28,F-C,55,44,41.1,91.0,139.0,65.5,64.0,1.5
Terry Taylor,CHI,23,F,19,12,32.9,17.0,26.0,65.4,63.9,1.5
De'Anthony Melton,PHI,24,G,76,74,36.0,213.0,333.0,64.0,62.5,1.4
Luke Kennard,MEM,26,G,58,53,35.7,102.0,161.0,63.4,62.0,1.4
T.J. Warren,PHX,29,F,40,34,45.2,72.0,108.0,66.7,65.2,1.4
Meyers Leonard,MIL,31,F-C,6,3,23.1,6.0,9.0,66.7,65.3,1.4
Dejounte Murray,ATL,26,G,73,72,46.0,263.0,409.0,64.3,63.0,1.3
Trendon Watford,POR,22,F,57,51,46.2,164.0,252.0,65.1,63.8,1.3
Justin Minaya,POR,24,F,1,1,37.5,2.0,3.0,66.7,65.3,1.3
Tyrese Haliburton,IND,23,G,56,56,41.2,150.0,233.0,64.4,63.2,1.2
Chris Duarte,IND,25,G,46,42,40.0,107.0,169.0,63.3,62.1,1.2
Collin Sexton,UTA,24,G,48,44,34.9,81.0,128.0,63.3,62.1,1.2
Gary Harris,ORL,28,G,48,42,29.1,73.0,111.0,65.8,64.6,1.2
Furkan Korkmaz,PHI,25,G-F,23,17,42.4,24.0,39.0,61.5,60.3,1.2
Killian Hayes,DET,21,G,74,73,41.7,228.0,351.0,65.0,63.9,1.1
Marcus Morris Sr.,LAC,33,F,65,64,37.7,162.0,251.0,64.5,63.4,1.1
Danuel House Jr.,PHI,29,F-G,48,35,38.9,67.0,105.0,63.8,62.7,1.1
Bam Adebayo,MIA,25,C-F,73,72,35.3,249.0,374.0,66.6,65.6,1.0
Tim Hardaway Jr.,DAL,31,G-F,71,71,32.9,175.0,272.0,64.3,63.3,1.0
Darius Garland,CLE,23,G,69,68,34.6,165.0,259.0,63.7,62.7,1.0
Jevon Carter,MIL,27,G,79,73,32.6,118.0,188.0,62.8,61.8,1.0
Cam Reddish,POR,23,F-G,40,39,36.1,93.0,144.0,64.6,63.6,1.0
Johnny Juzang,UTA,22,G,15,13,31.4,14.0,22.0,63.6,62.6,1.0
Trevelin Queen,IND,26,G,6,4,44.4,5.0,8.0,62.5,61.5,1.0
Pascal Siakam,TOR,29,F,70,70,40.5,263.0,403.0,65.3,64.4,0.9
DeMar DeRozan,CHI,33,G-F,73,71,38.3,219.0,336.0,65.2,64.3,0.9
Bol Bol,ORL,23,C-F,67,60,35.5,148.0,226.0,65.5,64.5,0.9
Jalen McDaniels,PHI,25,F-C,76,70,35.2,176.0,277.0,63.5,62.8,0.8
JT Thor,CHA,20,F,63,58,44.7,122.0,189.0,64.6,63.8,0.8
Moses Moody,GSW,20,G,58,48,41.5,79.0,125.0,63.2,62.4,0.8
Josh Christopher,HOU,21,G,56,45,39.1,69.0,108.0,63.9,63.1,0.8
Ish Wainright,PHX,28,F,51,39,35.2,52.0,82.0,63.4,62.6,0.8
Bruce Brown,DEN,26,G-F,78,73,36.5,216.0,341.0,63.3,62.6,0.7
Tre Jones,SAS,23,G,65,62,42.7,210.0,329.0,63.8,63.1,0.7
Malik Beasley,LAL,26,G,79,72,40.4,181.0,283.0,64.0,63.2,0.7
Christian Braun,DEN,21,G,63,54,36.8,102.0,158.0,64.6,63.9,0.7
Dalano Banton,TOR,23,F,27,21,39.4,28.0,43.0,65.1,64.4,0.7
Delon Wright,WAS,30,G,49,49,38.9,128.0,202.0,63.4,62.8,0.6
Landry Shamet,PHX,26,G,36,29,35.8,66.0,105.0,62.9,62.2,0.6
Nikola Jokic,DEN,28,C,68,68,42.4,384.0,588.0,65.3,64.8,0.5
Usman Garuba,HOU,21,F,73,67,38.6,128.0,199.0,64.3,63.8,0.5
P.J. Tucker,PHI,37,F,73,68,27.6,129.0,198.0,65.2,64.6,0.5
Malaki Branham,SAS,19,F,63,59,39.2,125.0,195.0,64.1,63.6,0.5
Isaiah Joe,OKC,23,G,69,64,37.3,121.0,191.0,63.4,62.9,0.5
Kendrick Nunn,WAS,27,G,61,53,36.5,85.0,133.0,63.9,63.4,0.5
Robin Lopez,CLE,35,C,32,26,47.8,51.0,77.0,66.2,65.7,0.5
Anthony Edwards,MIN,21,G,77,77,38.6,233.0,369.0,63.1,62.7,0.4
Devin Vassell,SAS,22,G-F,38,38,48.1,111.0,175.0,63.4,63.0,0.4
Taurean Prince,MIN,29,F,51,44,38.5,90.0,144.0,62.5,62.1,0.4
Duane Washington Jr.,NYK,23,G,28,22,40.1,41.0,63.0,65.1,64.7,0.4
Grant Williams,BOS,24,F,77,71,32.0,164.0,256.0,64.1,63.7,0.3
Nassir Little,POR,23,F-G,54,52,40.4,96.0,152.0,63.2,62.8,0.3
JaVale McGee,DAL,35,C-F,40,37,50.7,70.0,108.0,64.8,64.5,0.3
Peyton Watson,DEN,20,G,10,7,62.2,18.0,28.0,64.3,64.0,0.3
Josh Hart,NYK,28,G,74,73,39.9,250.0,389.0,64.3,64.0,0.2
Quentin Grimes,NYK,22,G,68,63,34.6,172.0,273.0,63.0,62.8,0.2
Ayo Dosunmu,CHI,23,G,78,74,35.7,169.0,270.0,62.6,62.4,0.2
Bogdan Bogdanovic,ATL,30,G,53,52,36.3,164.0,259.0,63.3,63.1,0.2
Michael Porter Jr.,DEN,24,F,61,58,39.9,136.0,214.0,63.6,63.4,0.2
MarJon Beauchamp,MIL,22,F,46,37,36.9,56.0,90.0,62.2,62.0,0.2
Bryn Forbes,MIN,29,G,24,17,29.9,16.0,26.0,61.5,61.3,0.2
Keegan Murray,SAC,22,F,78,77,41.4,197.0,312.0,63.1,63.1,0.1
Paul George,LAC,32,F,56,54,38.4,190.0,297.0,64.0,64.0,0.0
Kevin Love,MIA,34,F-C,60,56,40.8,134.0,208.0,64.4,64.4,0.0
Yuta Watanabe,BKN,28,G-F,54,48,44.2,116.0,186.0,62.4,62.4,0.0
DeAndre Jordan,DEN,34,C,37,32,46.6,66.0,102.0,64.7,64.7,0.0
Fred VanVleet,TOR,29,G,68,68,39.1,254.0,403.0,63.0,63.2,-0.1
Mike Conley,MIN,35,G,65,65,37.7,178.0,283.0,62.9,63.1,-0.2
Jeff Green,DEN,36,F,54,53,35.0,97.0,154.0,63.0,63.2,-0.2
Jericho Sims,NYK,24,C,49,43,41.0,95.0,146.0,65.1,65.3,-0.2
Theo Maledon,CHA,21,G,42,39,41.4,78.0,126.0,61.9,62.1,-0.2
Keldon Johnson,SAS,23,F-G,62,61,45.1,204.0,319.0,63.9,64.2,-0.3
Austin Reaves,LAL,24,G,62,59,34.3,177.0,285.0,62.1,62.5,-0.4
Joe Harris,BKN,31,G-F,73,65,35.1,120.0,188.0,63.8,64.2,-0.4
Robert Covington,LAC,32,F,45,42,43.4,94.0,150.0,62.7,63.1,-0.4
Derrick Jones Jr.,CHI,26,F,59,49,38.9,82.0,131.0,62.6,63.0,-0.4
Montrezl Harrell,PHI,29,F-C,51,43,36.9,82.0,129.0,63.6,64.1,-0.5
McKinley Wright IV,DAL,24,G,21,16,41.6,32.0,52.0,61.5,62.1,-0.5
Gary Payton II,GSW,30,G,20,17,41.2,30.0,47.0,63.8,64.3,-0.5
Jalen Williams,OKC,21,G-F,74,73,45.0,203.0,323.0,62.8,63.5,-0.6
D'Angelo Russell,LAL,27,G,69,67,38.6,183.0,298.0,61.4,62.0,-0.6
Kevin Knox II,POR,23,F,56,39,34.1,65.0,104.0,62.5,63.1,-0.6
Ricky Rubio,CLE,32,G,31,25,37.5,42.0,69.0,60.9,61.5,-0.6
Jonas Valanciunas,NOP,30,C,76,76,45.3,292.0,450.0,64.9,65.6,-0.7
Aaron Nesmith,IND,23,G-F,71,70,41.3,193.0,301.0,64.1,64.8,-0.7
Stephen Curry,GSW,35,G,54,54,32.9,126.0,204.0,61.8,62.4,-0.7
Tre Mann,OKC,22,G,64,59,40.4,110.0,178.0,61.8,62.5,-0.7
Jaxson Hayes,NOP,22,C-F,42,30,31.0,49.0,78.0,62.8,63.5,-0.7
Reggie Bullock,DAL,32,G-F,77,74,39.4,192.0,305.0,63.0,63.8,-0.8
Bryce McGowens,CHA,20,G,39,36,39.9,53.0,89.0,59.6,60.4,-0.8
Markieff Morris,DAL,33,F,33,27,43.6,36.0,58.0,62.1,62.9,-0.8
Trent Forrest,ATL,24,G,21,16,35.0,25.0,41.0,61.0,61.7,-0.8
Jayson Tatum,BOS,25,F-G,73,72,38.8,211.0,339.0,62.2,63.1,-0.9
Talen Horton-Tucker,UTA,22,G,63,57,34.7,112.0,181.0,61.9,62.8,-0.9
Frank Ntilikina,DAL,24,G,39,32,41.2,54.0,87.0,62.1,62.9,-0.9
T.J. McConnell,IND,31,G,75,66,35.9,109.0,178.0,61.2,62.2,-1.0
Brandon Boston Jr.,LAC,21,G,19,16,43.5,24.0,40.0,60.0,61.0,-1.0
Aaron Wiggins,OKC,24,G,66,62,39.2,143.0,235.0,60.9,61.9,-1.1
Reggie Jackson,DEN,32,G,64,61,31.1,126.0,207.0,60.9,62.0,-1.1
Joe Ingles,MIL,35,F-G,45,35,34.1,63.0,103.0,61.2,62.2,-1.1
Mikal Bridges,BKN,26,F,56,55,37.6,170.0,275.0,61.8,63.0,-1.2
Russell Westbrook,LAC,34,G,71,66,35.8,154.0,246.0,62.6,63.8,-1.2
Alex Caruso,CHI,29,G,65,63,32.8,146.0,238.0,61.3,62.6,-1.2
Juancho Hernangomez,TOR,27,F,40,35,41.0,67.0,107.0,62.6,63.8,-1.2
Santi Aldama,MEM,22,F-C,77,75,44.1,239.0,386.0,61.9,63.2,-1.3
Richaun Holmes,SAC,29,F,36,24,42.6,38.0,60.0,63.3,64.6,-1.3
Vit Krejci,ATL,22,G,19,10,34.0,11.0,18.0,61.1,62.4,-1.3
Jalen Green,HOU,21,G,74,69,37.2,198.0,318.0,62.3,63.6,-1.4
Corey Kispert,WAS,24,F,72,71,41.3,191.0,310.0,61.6,63.0,-1.4
Kenrich Williams,OKC,28,G-F,53,50,40.3,101.0,165.0,61.2,62.6,-1.4
Malcolm Brogdon,BOS,30,G,67,63,37.1,137.0,222.0,61.7,63.2,-1.5
Keita Bates-Diop,SAS,27,F,63,59,38.7,139.0,221.0,62.9,64.4,-1.5
Kelly Oubre Jr.,CHA,27,F-G,47,46,39.0,124.0,202.0,61.4,62.9,-1.5
Jarred Vanderbilt,LAL,24,F,76,72,43.1,222.0,354.0,62.7,64.3,-1.6
Dyson Daniels,NOP,20,G,56,48,37.7,121.0,194.0,62.4,64.0,-1.6
Isaiah Roby,SAS,25,F,41,33,42.3,56.0,90.0,62.2,63.8,-1.6
Jabari Smith Jr.,HOU,19,F,77,77,41.0,289.0,460.0,62.8,64.5,-1.7
Naz Reid,MIN,23,C-F,68,66,49.2,214.0,343.0,62.4,64.1,-1.7
Bobby Portis,MIL,28,F,69,67,40.0,188.0,301.0,62.5,64.2,-1.7
Andre Drummond,CHI,29,C,66,58,43.4,123.0,193.0,63.7,65.4,-1.7
Jalen Suggs,ORL,21,G,50,47,31.5,96.0,155.0,61.9,63.7,-1.7
Marko Simonovic,CHI,23,C,2,2,100.0,1.0,2.0,50.0,51.7,-1.7
Donte DiVincenzo,GSW,26,G,70,66,39.9,191.0,314.0,60.8,62.6,-1.8
Gary Trent Jr.,TOR,24,G-F,64,63,38.8,127.0,207.0,61.4,63.1,-1.8
R.J. Hampton,DET,22,G,41,37,44.3,71.0,117.0,60.7,62.4,-1.8
David Duke Jr.,BKN,23,G,15,10,35.7,15.0,25.0,60.0,61.8,-1.8
Joel Embiid,PHI,29,C-F,65,65,42.5,333.0,530.0,62.8,64.7,-1.9
De'Andre Hunter,ATL,25,F-G,65,64,35.3,182.0,294.0,61.9,63.8,-1.9
Tyus Jones,MEM,26,G,78,71,36.6,118.0,196.0,60.2,62.2,-1.9
Shai Gilgeous-Alexander,OKC,24,G,67,67,39.0,234.0,383.0,61.1,63.1,-2.0
Patrick Williams,CHI,21,F,80,79,39.2,213.0,344.0,61.9,63.9,-2.0
Kevon Harris,ORL,25,G,29,24,32.1,28.0,45.0,62.2,64.2,-2.0
Sam Hauser,BOS,25,F,75,67,38.9,110.0,185.0,59.5,61.6,-2.1
Brandon Ingram,NOP,25,F,42,41,34.3,98.0,158.0,62.0,64.1,-2.1
